id,credit_id_crew,department_crew,gender_crew,crew_id,job_crew,name_crew,profile_path_crew
210479,53dffdb8c3a3683b57000a19,Production,2,36588,Executive Producer,Joe Wright,/loVZhy4uSe5G8U0fkRA6naraLLG.jpg
270024,53752af7c3a3681ecd0001c3,Sound,0,1319929,Music,Daan Stuyven,/wo5YLrqeTypMKiawq9EGurZiXHs.jpg
66193,52fe4730c3a368484e0b9859,Directing,2,228177,Director,William Kaufman,/h6ln8ndTmrx4qSkG8tjBQ6Rx5Ny.jpg
11183,5300bf9ec3a3683fe2332dba,Writing,1,35137,Writer,Josiane Balasko,/ijdGcyrROO1bddXh6nNx4WcZcWb.jpg
286372,544e08a70e0a2608c8004333,Crew,1,1378150,Stunt Coordinator,Elizabeth Davidovich,/7Av77ZFABPZ4BsJxMV6K5oGzWWC.jpg
101,52fe4217c3a36847f8003679,Directing,2,59,Director,Luc Besson,/dXJdczT1NcvcZtnoWVGT0NmG11v.jpg
9208,52fe44dcc3a36847f80ae6f9,Writing,2,21206,Screenplay,Graham Yost,/l0tZHqHwvLZkd5uipumPQ0I2ucC.jpg
68198,538225ce0e0a2624c700a8fc,Production,2,3601,Producer,Michael Balcon,/jBxdXgRs386mJztdmYtCQznwtIi.jpg
44363,5524fc0e92514171cb0083b9,Crew,2,62596,Stunt Coordinator,Kane Hodder,/1bTc6ACp6bLCBhhfNUZyqwnZ5fY.jpg
91314,546c7f6d925141304c00134a,Art,1,13588,Set Decoration,Rosemary Brandenburg,/rrlIjwGSprN47jjXCVIhoIBjKXr.jpg
39538,52fe47249251416c9106b4e7,Directing,2,1884,Director,Steven Soderbergh,/dxdMRsAosaGlMRd7EMmm9lrXXsW.jpg
41586,553643cbc3a36817850025b3,Sound,0,62811,Music,Stephen Edwards,/zE0rSefedR1fDVwENYr9OHe47yw.jpg
9437,52fe44f7c3a36847f80b49b5,Production,2,5322,Producer,David Brown,/fUWueOqqSkc9yc6svhOKlQr656F.jpg
24382,52fe4493c3a368484e02a929,Writing,0,32375,Screenplay,Mario Monicelli,/3AWi7C76eGO3WxZgvRavzxq2x5q.jpg
74852,52fe48e1c3a368484e10fc35,Directing,2,39787,Director,Stanislav Govorukhin,/xguGP4tn1Msq3lwfz0LeOWCOt63.jpg
240992,5809acaa9251413793005607,Writing,0,105133,Story,Fernando Osés,/gaBFrq6s9uZcJnY2MwpGtxiOmXT.jpg
39857,52fe47369251416c9106dd2f,Directing,0,92831,Director,Herman Yau,/ahrznxNTlzUwO4wg10dijD8MF4I.jpg
65137,52fe46ffc3a368484e0af639,Directing,0,16730,Director,Darrell James Roodt,/oznevzK3stQIpJnnO70sK61TIS9.jpg
1893,52fe431ec3a36847f803bca3,Writing,2,1,Screenplay,George Lucas,/mDLDvsx8PaZoEThkBdyaG1JxPdf.jpg
20088,52fe43d6c3a368484e00120d,Directing,2,1134936,Director,Thor Heyerdahl,/kzYWHqmlUWZrgfgZWFMOn3zcheY.jpg
14556,52fe46009251416c75069bc1,Directing,2,77008,Director,Fred Cavayé,/mTRrHYTxjVCPAA9VHxqSsOgccUv.jpg
55931,52fe48e6c3a36847f817f7a7,Writing,0,56342,Writer,Shinichiro Watanabe,/11UdgBBNXWWGCDsnvLlmoBaUkp0.jpg
14590,52fe46049251416c7506a513,Writing,2,13981,Screenplay,Irving Brecher,/jtPDIq2DNJCjsbFXhI8ODAKfLbY.jpg
76816,56fbd4d6c3a36808d30027a6,Lighting,0,1554679,Electrician,Roque Araújo,/48SyG2Dbp1g46FmRPuYSJGhMzSq.jpg
86700,52fe49979251416c910b2435,Production,0,933505,Producer,Sky Li,/4htttZmC5ThusKv2cutNjC2FKwG.jpg
51317,52fe47edc3a36847f814f8b5,Writing,2,37590,Writer,Rafael Azcona,/gYOUk2TKJxe48oaoToiLiN24x9V.jpg
1713,52fe430ec3a36847f80374c5,Directing,2,5281,Director,Spike Lee,/zTsaE7GrLnOV62NmSrr6hll1G5Y.jpg
6935,52fe4468c3a36847f80945a1,Writing,2,59,Screenplay,Luc Besson,/dXJdczT1NcvcZtnoWVGT0NmG11v.jpg
205321,565a32f492514161b4001023,Production,2,211900,Casting,Gerald Webb,/ndeC3GwyeR8lPzzKld8DFP9hxIA.jpg
4478,551b935d9251414ae6001fa2,Crew,2,865,Second Unit,Michael Bay,/65IyBCQOv5MQuPCGr4jshelqTox.jpg
43604,52fe4654c3a36847f80f9027,Directing,2,82413,Director,Jack Conway,/9XtA1YzzVibf1xl907PB9uQYdyi.jpg
102382,52fe4a07c3a36847f81b47cf,Writing,2,20204,Story,James Vanderbilt,/fAGhDGPqdCu5GDxFs6T8FoqqFms.jpg
8092,52fe4493c3a36847f809dce3,Directing,2,30365,Director,Michael Caton-Jones,/oKzuAA9S6VAb0qkmD9v8Z30jGSf.jpg
76543,52fe4940c3a368484e12219d,Directing,2,14887,Director,Paddy Considine,/rusWgRebHyV0VLMtfUTrGVmYr3A.jpg
329,59d36009c3a36852c300be19,Crew,2,1278542,Aerial Coordinator,Robert 'Bobby Z' Zajonc,/yeK916uQBf9galMQBytSfLkeMR7.jpg
2253,52fe4346c3a36847f8047a57,Writing,2,9033,Screenplay,Christopher McQuarrie,/b2zCcMMd0cawVhYjmSwICu2eTRu.jpg
20781,52fe43fac3a368484e008cc3,Production,2,5328,Casting,Kerry Barden,/zb3khdNgVHerkFz4esvjSZHnbDW.jpg
57218,598f8f6d925141672301ae69,Writing,0,225702,Writer,Darko Mitrevski,/nDYaOVVtnaE15TxoDWweay8n9Iw.jpg
32600,52fe44dc9251416c9101f5c3,Writing,2,144010,Author,David Belasco,/6LXNuDOQ1dEIJJzdarm2YQy4TD0.jpg
9008,52fe44d0c3a36847f80abab5,Production,2,639,Producer,Pieter Jan Brugge,/wSaIhLLvLSxxgOPugUx7M8ZBpD8.jpg
72113,52fe4859c3a368484e0f4621,Directing,2,3556,Director,Roman Polanski,/qI12N0XzSQanAUv6sTucTLWi3az.jpg
247645,52fe4f28c3a36847f82c1901,Sound,2,223854,Music,Amit Trivedi,/fpNh0lJb19mjKnhk82yaYUvbAMw.jpg
1246,52fe42e9c3a36847f802c599,Writing,2,16483,Screenplay,Sylvester Stallone,/gnmwOa46C2TP35N7ARSzboTdx2u.jpg
15092,57bb8104c3a368356d000186,Crew,1,1669267,Stunts,Alex Madison,/ozHrezbTjwu0KBirq5Lqsn87cVt.jpg
222848,5757f36ac3a3687d6f000e8a,Production,2,102429,Executive Producer,Roger Corman,/gCfEvxl7jTv2dBo8HvwWVMi3auz.jpg
25066,54d6893c9251415f7500290b,Production,2,5281,Executive Producer,Spike Lee,/zTsaE7GrLnOV62NmSrr6hll1G5Y.jpg
40890,59b8746f9251417e65007077,Directing,0,260945,Director,Vinko Brešan,/sdg2FNHapmEf8WX9YChYzczKENV.jpg
46368,579d079bc3a36837fa001007,Sound,0,68016,Orchestrator,Kevin Kaska,/azlSu8Sz9QGeK3xgQS9p3ZvR9q9.jpg
287233,54824698c3a36829b50086f7,Production,0,23683,Producer,Tony Cervone,/lC6tiQJKZiEL0gVAKaXLeeowRva.jpg
296136,5430e3d1c3a36831ac00277b,Directing,2,43553,Director,Jerzy Skolimowski,/sBzhVnGFIjpA9gL4okmLhafS4CJ.jpg
24756,52fe44a7c3a368484e02f561,Directing,2,21394,Director,Gerry Lively,/q5dIKX4EK03ZaxytJOw0xmFW24X.jpg
22477,5976028092514147a3011f1d,Camera,2,1194262,Still Photographer,Brian Hamill,/ipkdNt295kdCw1I32XGZX5rVQC3.jpg
42553,52fe4609c3a36847f80e8aa5,Writing,1,11436,Writer,Anita Loos,/lmG2K9YK8zmvwsOMmJgStgx4DLM.jpg
98567,52fe4a199251416c750dda9b,Writing,2,44916,Writer,Stanley Tong,/sG4jGodAJpyymBEEODAc0D09bBG.jpg
353326,55ca6c5b9251412205000946,Directing,0,1496011,Director,Matt Brown,/hNUhL6UA7eqUfRdTWzPeLJYaVc2.jpg
101173,52fe49e9c3a36847f81ad035,Production,1,474,Casting,Jina Jay,/rMuj07hjZnT0zMC1kiBOs6IWCdO.jpg
10895,52fe43cb9251416c7501e699,Writing,0,5451,Adaptation,Otto Englander,/s6MQCvx38syT602ibrXZOQyGMsQ.jpg
206953,532b64469251416e9f0000a9,Writing,2,219396,Writer,Louis Theroux,/nFW75gibtOMzIJtM6cWMRlR6oXW.jpg
34043,55366ad792514142010009ba,Sound,2,2987,Music,Stewart Copeland,/e0spn3RZW1DCziwyCQsSNPyQIU5.jpg
227156,53e018d70e0a265a9600578d,Production,2,1229,Producer,Jeff Bridges,/xms1RAY6q7Lzp7wNeRCB0kzhucn.jpg
17988,52fe47589251416c75096107,Directing,2,5026,Director,Akira Kurosawa,/7MTiuRIaAFlYLZMOJDysFNCqhGA.jpg
167364,52fe4cafc3a36847f823a4e5,Production,2,4275,Executive Producer,Alain Chabat,/zR39m8iQ2OWn753WLwQ3oiH1qRc.jpg
9738,5974fdf6c3a3685da401b8b8,Production,2,1400510,Location Manager,Damon Michael Gordon,/lvefVJ1Q4xSmlcUs0o9g9Pf2v23.jpg
233,52fe422ac3a36847f8008fd5,Directing,2,648,Director,Philip Kaufman,/CSpDV4y47ASNk5cQ17KsSzRDbO.jpg
126759,5512bda792514104ab001349,Camera,2,11593,Director of Photography,Rudolph Maté,/gEXhYXdu4yOfuiHfvdA04xGDyp4.jpg
41039,55a022dc9251414085000736,Production,2,2758,Producer,Timothy Carey,/6wTL7aAjJflARVwR9giIIQSJhLs.jpg
10312,52fe43579251416c7500c9d7,Directing,2,4499,Director,Tom Shadyac,/8CtwYIVmCSDQ9F1SXFpifKW0N3v.jpg
44012,52fe4671c3a36847f80ff643,Directing,1,130030,Director,Chantal Akerman,/AnQ5qy7X33w0QgKpTq5yVOfnBIs.jpg
11868,52fe44969251416c7503a18b,Writing,2,1544,Novel,Bram Stoker,/rGDxuhLpkaa87CNWb4H9zZTruSJ.jpg
40365,52fe458dc3a36847f80cdc2b,Writing,2,105153,Screenplay,Vicente Aranda,/npkQpgXnpvIUcc6vyabqBNWq0is.jpg
14430,52fe45f29251416c75067f33,Writing,0,76864,Screenplay,Luis Estrada,/n4mlAgFmlMHbdFo0I4Lig1T1Elh.jpg
1840,52fe4319c3a36847f803a32d,Writing,2,12493,Novel,Raymond Chandler,/7YEDJ0u0JVcA2XETAtLHDbme2rf.jpg
12212,52fe44cb9251416c750411c9,Production,2,11874,Producer,Neal H. Moritz,/cNcsEYmoS4niCz3UkVAA09dUIob.jpg
10948,5813943dc3a3687477021706,Crew,0,143786,Supervising Animator,Ollie Johnston,/76RFwErmaMm7tx8OHFU0eYCvMMr.jpg
45212,52fe46b5c3a36847f810ddc5,Directing,2,11528,Director,Jean Renoir,/9yBMfjIgxpD70BmGRjRaVAt6xcR.jpg
9840,52fe4538c3a36847f80c2cf9,Writing,0,19377,Screenplay,Erick Zonca,/j7KH9JZDY7ExyKgEQoFWYSha1d1.jpg
239566,5535e08392514166aa001e84,Production,2,1428,Producer,Mick Jagger,/nrGPcc3RAvS9OgsoKnRKD3ZoJCM.jpg
42528,582ed9cbc3a368457d007b7a,Writing,2,233493,Writer,Fernando Arrabal,/fRJiPj1ULI1jXAz6OWO9PQNSvJ9.jpg
224089,5421df740e0a260a230006a0,Writing,0,122740,Writer,Sergiu Nicolaescu,/kvte8u7UEYyMwMPIFZPwV44RGmh.jpg
9821,52fe4534c3a36847f80c1f33,Production,2,59839,Producer,Harvey Weinstein,/k4UCnh7n0r5CEjq30gAl6QCfF9g.jpg
10476,52fe43779251416c7501178b,Directing,2,53267,Director,Craig Brewer,/1F5Sjw9oAkKQOLaD2Bs3vrsIlMg.jpg
146578,52fe4b879251416c75105dc9,Directing,2,77295,Director,Jesse V. Johnson,/zQQNkrzkuoqMFeL9tsZIQrtDcp3.jpg
59958,52fe49a4c3a36847f81a4e17,Directing,2,116607,Director,Stephen Poliakoff,/iPYxc7UoblWxHNxBxhKvsoxGvO1.jpg
9473,5522f72792514171cb0041c7,Writing,1,34522,Writer,Pam Brady,/uDmOJtgQIthnCHd3bfo008G29pP.jpg
64828,52fe46ecc3a368484e0ab53b,Directing,2,4964,Director,Hal Ashby,/5VRhD4ZMsTyoAsMmxkNuTg41Sta.jpg
20815,52fe43fbc3a368484e0091f1,Writing,2,26157,Screenplay,Harold Pinter,/zmnvgAEdRzgH1aQ3TwrfqHzy8Hb.jpg
32303,52fe44cb9251416c9101d24b,Directing,2,51875,Director,Andrew V. McLaglen,/fBPvpudpx5YiOy0S2EWeoc6vXgG.jpg
56146,52fe48efc3a36847f81815c3,Camera,2,8620,Director of Photography,John F. Seitz,/6hvivkKP5H5NpPcAViAfUMFgqsu.jpg
394374,5722c657c3a368646c00039f,Writing,0,992771,Writer,Rodrigo Grande,/tvivAqX2rHOkTuPG0uTaViSHk9w.jpg
19606,52fe47e49251416c750a8e2f,Directing,2,54451,Director,Brian G. Hutton,/cem8wlan7z6amIzoeKmAvC8yRZF.jpg
32428,55b3148c9251411e180113b6,Visual Effects,0,148152,Animation,Ed Love,/1L1SwrNFPK22EwGdYZ2DMBJ84Dj.jpg
42152,52fe45f0c3a36847f80e3377,Directing,2,6648,Director,Ingmar Bergman,/rHYYP3N2ivz6WTuTHsLX58Gab7G.jpg
45013,591b0e7dc3a3683fb6066589,Production,2,1310253,Location Manager,Christopher Lee,/nkcPwrs7He4UdSbRjkdqrKvawJk.jpg
68297,52fe478cc3a368484e0cd0a9,Writing,0,236376,Writer,Paul Wilmshurst,/AbIoRuzYM6yL69uuEKsKco5cSsk.jpg
658,52fe4265c3a36847f801b42f,Sound,0,2289,Original Music Composer,John Barry,/9NyieJO78xbwKIBZ1589WfdRPV8.jpg
26191,52fe44f3c3a368484e040103,Directing,1,9888,Director,Claire Denis,/bifT0inBvrNxLbLslWdgAfsajuF.jpg
15859,5314947ac3a36829d3005696,Directing,2,78866,Director,John H. Lee,/rXcr8WcULPjSUxc4nR2f6XBj8mV.jpg
280165,57ceaf17c3a3682448003648,Sound,2,1414019,Original Music Composer,HipHop Tamizha Adhi,/8e16pVTE0xCMMeLMS1uIXqxdPiU.jpg
77210,52fe4962c3a368484e12897b,Writing,2,4341,Screenplay,Ben Hecht,/is5faYjaFObagG3b8xgwocMkUcX.jpg
283587,55e8136f9251413e41001b8e,Production,2,17605,Producer,Idris Elba,/d9NkfCwczP0TjgrjpF94jF67SK8.jpg
267192,571b434d925141715d003e4d,Writing,2,932,Screenplay,John Logan,/3yVu9Jda97tJlkijaL3wmSABWwo.jpg
9685,52fe451bc3a36847f80bcde3,Writing,0,58552,Author,Burr Steers,/rWztkNxfPclLILEjAhaHaOHSWs3.jpg
118051,52fe4bc8c3a36847f8213ac1,Writing,2,71276,Writer,Imtiaz Ali,/kEOWfrShXbo4krXoJES5lmVSVF4.jpg
14979,52fe462c9251416c7506fad7,Production,2,16830,Executive Producer,Boaz Davidson,/otx19f3Nuzkfy2PWovnEgaM3qv7.jpg
23194,55c76d8792514105cf002388,Sound,2,7182,Music,Elmer Bernstein,/3H3AqKesJnkwJzWFJY9hyFwci5m.jpg
2107,52fe4336c3a36847f8042d9f,Writing,2,67773,Screenplay,Steve Martin,/rI2EMvkfKKPKa5z0nM2pFVBtUyO.jpg
22606,5754fbaac3a3683c90000573,Crew,0,89011,Stunts,Jay Wilsey,/aw6X6q8G0mZXaCjQiH9oUqMBGp7.jpg
467,52fe4247c3a36847f8011c19,Directing,2,6361,Director,Nick Hamm,/7bJGwFFw1X9ek7mDxeQjjeKJ6uH.jpg
6471,52fe4453c3a36847f808f7c3,Writing,2,8555,Screenplay,Carl Gottlieb,/55NXqy86bxZ64QnwsLbYNOgsS7d.jpg
45005,53c721590e0a267fea0030a3,Writing,2,31894,Writer,Ettore Scola,/xfesZME8Wh2XaZ9xERxoBZLWUmF.jpg
29656,52fe45f0c3a368484e077bfb,Directing,2,129825,Director,Richard Jobson,/cgYtUO2cKoqACyTQX4So58Uarzj.jpg
16411,55324f1b9251410921000026,Writing,0,66719,Screenplay,Felix Chong,/cfauTEk9y2mDxm3yg1JYZaWBFLY.jpg
46696,53a84d930e0a261439006062,Directing,0,137349,Director,Miklós Jancsó,/kldpKRGQSgTWUXCfAaxUZ5XOpdp.jpg
256591,53078973925141110b000177,Directing,0,56412,Director,John Requa,/e6d3cXiqHFAgsroVnAd0zdGe9EF.jpg
20441,52fe43e7c3a368484e004e25,Writing,2,61117,Characters,Todd Farmer,/4K218ULjAJFvOnJGtMI8ByS288I.jpg
20345,52fe43e2c3a368484e003d41,Directing,2,4955,Director,Dario Argento,/nx5qLi7mcGzBuRVmFFW2x12c6wq.jpg
109091,52fe4aaac3a36847f81db46f,Directing,2,578,Director,Ridley Scott,/oTAL0z0vsjipCruxXUsDUIieuhk.jpg
11145,52fe44019251416c75025c47,Sound,2,10771,Music,Dave Grusin,/h6EgxJIsRpObohHdvlUGEAu6EqK.jpg
37943,55952226c3a36870cc002889,Production,1,6347,Casting,Margery Simkin,/dCyAWZGEaW1OlGgh5ALiqGfsbpb.jpg
32428,54c8175cc3a36870900009b1,Directing,0,122633,Director,Burt Gillett,/wkfzrGKP2pXC7DMIJ3vfOmQ5YYL.jpg
19096,53cbb9540e0a265dfc001e80,Costume & Make-Up,1,38229,Costume Design,Renié,/76N2CTu6h9sZZ8CfkexRlhFiVly.jpg
51054,52fe47dfc3a36847f814ce89,Directing,2,2226,Director,Sydney Pollack,/zxkoU2diKtvarV1Qk4z9He2lJj9.jpg
6068,52fe443bc3a36847f8089c15,Directing,2,8858,Director,Ivan Reitman,/vYT8xpWCzKZc9F02Oqihxx1GFyg.jpg
63020,561ccc51c3a3682251003b4c,Production,1,4023,Casting,Suzanne Smith,/fASNhfD4Tmw6KPW0LoPUycIFxEL.jpg
14962,59951cc4c3a36856ff009b9e,Production,2,4489,Executive Producer,Steve Oedekerk,/qUkJ4GbyAdloVjVxCUlxLT23wIe.jpg
391477,5703ef5a9251415bad000098,Production,2,118742,Producer,Chapman To,/mq5pyx9q9Lkzq2rHbHG98GypOf3.jpg
55720,5765df76c3a3680bb4000cdd,Sound,2,2949,Original Music Composer,Alexandre Desplat,/sdGjvOGJqjK1CTbxRedE64Txk0t.jpg
77412,5404eb270e0a2658ee00ae64,Sound,2,27969,Sound Director,Douglas Shearer,/3kH8o524WTYSGBLcCx9v9ERP9sj.jpg
43766,56a04e4092514168b1000f95,Writing,2,229931,Writer,Asghar Farhadi,/lvWXK3yhFE2lVZAc16fxGTT9sVW.jpg
1593,52fe4302c3a36847f8033a1f,Production,2,10965,Producer,Chris Columbus,/2fHN78oumrJRM84UydgfVzj0YEl.jpg
15301,52fe464c9251416c75073d61,Writing,2,12415,Writer,Richard Matheson,/qpcAG1Rpic5EWY8LMPN3e1R6TKs.jpg
9510,5776eb669251411d3a000501,Lighting,2,48522,Gaffer,Erik Lee Steingröver,/9msohScfPfiQ09Wp6rvanh9XK5w.jpg
284276,53d7df2bc3a3683a1c001827,Directing,2,84061,Director,Daniel Barnz,/rBlhnxatVxjdLah2nrSNhGuKVu6.jpg
4552,52fe43cbc3a36847f807043d,Writing,0,543568,Screenplay,Kim Jee-woon,/6Yo1BafiAip2hXgn2KUq8fEKbYK.jpg
15556,52fe46669251416c75077059,Directing,2,11472,Director,Irwin Winkler,/chJjLXD7PlFhuyeverNCgemIAAC.jpg
5842,52fe4425c3a36847f808501f,Directing,2,45996,Director,Ryûhei Kitamura,/wmRHPxLbDqSFVViTWCf7yJ50Mje.jpg
6068,52fe443bc3a36847f8089c37,Camera,2,1044,Director of Photography,Michael Chapman,/uGg69IydM1NTgbjEHZVVyCDOW8s.jpg
109398,58bf27019251413046000196,Editing,2,1046110,Editor,Peter Kubelka,/pAjxcWBvZsNfSSIf20cCJFjxJm2.jpg
16176,52fe46b29251416c750807ef,Costume & Make-Up,1,10221,Costume Design,Julie Harris,/3GkMIV0cb3373xxd5eDba43T909.jpg
66819,558575dcc3a368502e002d36,Visual Effects,2,226599,Animation,Norman Ferguson,/o6ZqI5lXaQW3q05ri2WyMUZKYLg.jpg
76203,57a51e0c9251411b76006d6b,Directing,0,1662136,Assistant Director,Doug Torres,/wKkHy2GE55YwBcjFScYddRSuCmh.jpg
154718,59a0bf77c3a368483001c1d8,Writing,2,2725,Screenplay,Rainer Werner Fassbinder,/27Zgw5CeRiPR2yTyoXVvWYvarLV.jpg
2142,52fe433ac3a36847f804401f,Directing,2,366,Director,James Mangold,/1gt0VmCyBHhQLKhaBDCEIwvRWe.jpg
79113,594f8fd9c3a36832ad048d5f,Sound,2,62086,Music,Mark Thomas,/1QI1g9bPABLyFg6RtxaY0YGf988.jpg
323426,5770ff6a92514112a6003026,Production,0,35793,Producer,Abhishek Bachchan,/1zKoM8rIRqs3vmO8bRIWhBeiurb.jpg
109431,52fe4ab5c3a36847f81dd81f,Production,1,5378,Producer,Pamela Abdy,/2aoJvRzFYnWqIkpDm891HMNdeM5.jpg
1924,52fe4322c3a36847f803ce69,Writing,2,6729,Screenplay,Robert Benton,/wVaHC1VX9yBg9MIEC7POAJ0JlUo.jpg
160399,52fe4c30c3a36847f8222017,Writing,0,70100,Writer,Shinji Aramaki,/o55bdhuHfQeSoCihjUD8Jml6Ngz.jpg
45322,5803a56f9251411bd90028ca,Sound,2,30681,Original Music Composer,William Lava,/bj6jr8LoKuPgN5YxIRJDhZjvVp0.jpg
334521,5923899ec3a3680465003b3d,Writing,0,524112,Screenplay,Amy Jump,/sRmqrnDHNl6oVl9FsundWrR70do.jpg
1815,52fe4317c3a36847f8039863,Writing,2,19244,Screenplay,Michael Winner,/jZix6y5rPSromAWQe0o774eqqa.jpg
9297,52fe44e3c3a36847f80b01c7,Directing,2,57193,Director,Gil Kenan,/ea6Bo4Ad1FTxeyIsGNxWSFCKuMj.jpg
254375,54b9d88a9251411d790054b1,Production,1,23524,Co-Producer,Veronica Ferres,/vY3zz9MpIxnUoTygbzvBmMfIcHi.jpg
288036,548758be92514170110001d3,Production,2,23659,Producer,Will Ferrell,/jwKrNtRCRqPYHtb5I525VKN1pjv.jpg
388399,587cb1009251413f1b019ee5,Sound,0,1274309,Foley,Randy Singer,/cbQgXlzivnfm4Nsgr0daIjRodSk.jpg
134012,5739089c92514166fe001228,Production,2,17582,Producer,Nikos Nikolaidis,/g2RPP9L9Ti1IoJfdqkmXvdnSng5.jpg
51300,53d13fbf0e0a265dea00d027,Writing,2,82798,Writer,Rustam Ibragimbekov,/h2htMUQ76h6nineCHAtuNK0Hajn.jpg
14217,52fe45da9251416c75064aa1,Directing,2,20310,Director,Takashi Shimizu,/sP8YJnwvPFgP5NHH12sr8yHGh1U.jpg
27945,52fe456fc3a368484e05aba3,Production,2,18854,Producer,Martin Ritt,/uEnoMMaV1X48ddLrxLiFWfb3CUJ.jpg
1039,52fe42e5c3a36847f802b109,Writing,2,15115,Screenplay,Stefan Ruzowitzky,/qlN1bMiTQxcOzMMgNQutA6GI47Q.jpg
91767,52fe48e49251416c750b6a4d,Directing,2,3636,Director,Paul Newman,/my0Blo9IBy1WZ0QKbuxUzS0QwV5.jpg
147441,52fe4ba69251416c75109a81,Directing,2,578,Director,Ridley Scott,/oTAL0z0vsjipCruxXUsDUIieuhk.jpg
125124,551731ebc3a368630200164c,Sound,2,33804,Music,Riz Ortolani,/hRt4uLf7DUvuX1pJnXVvBfp8taC.jpg
7980,52fe448bc3a36847f809be61,Directing,2,108,Director,Peter Jackson,/kSrfI3TbMdIMmPVOflLQ56OfscB.jpg
325439,54df54e5925141195a0033cb,Directing,2,25826,Director,Mario Bava,/7IAC3ab2HeveW537a3bymiDrVce.jpg
29912,58f906309251415c0300d23e,Sound,2,8503,Original Music Composer,Alfred Newman,/498k6KmplSJPvWzAecS7eUnaBNg.jpg
88435,52fe49f59251416c910be821,Directing,2,82461,Director,Seijun Suzuki,/fGZPvvEYaO1RLdW4PEcYp3IJcOW.jpg
379998,56ab6c65c3a3681c3f002d66,Directing,0,1066990,Director,Magnus Gertten,/bG0g00KavQ2eexGpcC3tH3lYH5p.jpg
258631,5344c985c3a3682582000db7,Writing,0,1133404,Story,Yuriy Nagibin,/c32C5axi5m6OcElYxQnCQveGaF9.jpg
407887,5794c91492514142a400107a,Directing,2,78866,Director,John H. Lee,/rXcr8WcULPjSUxc4nR2f6XBj8mV.jpg
99861,537d37c40e0a2624c7000057,Writing,2,18866,Characters,Jack Kirby,/xLVSa7mX1BCyVoKD2wyRGEQXj8M.jpg
32497,52fe44d49251416c9101e3a3,Directing,0,57022,Director,Josef Fares,/e3zHyiDjITWIcCPpj8mI7TYzrlf.jpg
4484,52fe43c5c3a36847f806e6f5,Sound,2,1259,Original Music Composer,Ennio Morricone,/tlntfyflyEHgJTFjqIgg8P8UIx9.jpg
121992,5769f8a3c3a36837260017d3,Art,2,8506,Art Direction,Richard Day,/vzJieFC4Dk7VnKUMIXguf0jNbbf.jpg
26817,52fe451ac3a368484e048c25,Directing,2,18907,Director,Richard Quine,/bkCUG3gSO3XlvHjwO2FRy0cOYko.jpg
33809,57c3768d92514136bf001c4f,Production,1,40476,Producer,Maren Ade,/nOholiGROBPeCFE1CGagTvtsFpf.jpg
283366,57802345c3a368355b0006ed,Editing,2,541,Editor,Chris Lebenzon,/eA6NqE5wdIM0LT3g1ihanv5vUM7.jpg
921,52fe428dc3a36847f802790d,Production,1,14911,Producer,Penny Marshall,/uNL3L08uZWuRJF542IAUR0VNXfz.jpg
30654,52fe442e9251416c9100794d,Directing,2,98132,Director,Jim Wynorski,/zfmdU522dCGkmxvsjqN3GPhtq19.jpg
50078,52fe47b9c3a36847f8144b87,Directing,0,49214,Director,William Dieterle,/tZGQR1umCzJm3OM22zMJSFn8gCY.jpg
27799,5753de7a92514126d00024d4,Sound,2,55785,Music,Shunji Iwai,/tidlYgRReWLjzyvX9YmMVkUTmsM.jpg
306964,55293a239251414b790016f2,Directing,0,231199,Director,Axelle Carolyn,/zGbPBBYqCKxBCyL9iBGnY5BKuBs.jpg
35717,52fe45b29251416c9103b443,Directing,0,27977,Director,Leos Carax,/xPAPCci3rPc2CDD8ipUWWBZHnOM.jpg
43499,52fe464cc3a36847f80f7395,Directing,2,14643,Director,William A. Wellman,/m0RSN7IQTXF9ZFUrqoZJUzZqu02.jpg
19366,52fe47d39251416c750a6ae5,Directing,0,13615,Director,Harry Elfont,/mxRw17lYzGvUTNTUsNbSHv1hIUn.jpg
129417,52fe4b3cc3a368484e17e917,Directing,0,574846,Director,Mark Donskoy,/jp2nRxKBKqMC1q62igXKclRHaXQ.jpg
9306,56d379dac3a3681e3600fe58,Directing,2,42175,Director,Richard Stanley,/52gdvKA676KJ2gsAH4XHEOghZwH.jpg
121986,58e2acc492514127e8011cf0,Editing,1,1113553,Editor,Jennifer Lame,/zALecRVcGIu5VltoM8uheUIrA3j.jpg
28577,52fe45a2c3a368484e0664a7,Directing,2,1744,Director,Robert Wise,/6EPkRgYsDMQOYmE9s1vZt2O470R.jpg
35435,52fe45a59251416c91039877,Directing,2,16137,Director,Kenji Kamiyama,/adDNnkYAfK9F5AoyCM7w7TUcvCu.jpg
36489,52fe45ed9251416c9104326b,Writing,2,44763,Writer,Edward D. Wood Jr.,/8ZoVOGxMYwamLR3Unlkrq3rpSQ2.jpg
3040,52fe437fc3a36847f8058a17,Camera,2,23438,Director of Photography,Sergey Trofimov,/yUiWq6otqCdTGbp9KgYaGMbPUS5.jpg
22970,590a24df9251414f9200445b,Crew,1,1723719,Stunts,Maja Aro,/nR9XtGl6uDmQgx83zk8lyz1wPdR.jpg
37608,53ab9e000e0a26761c00111d,Sound,2,13301,Music,Quincy Jones,/mV7hXHeUSXV7KZEfsxJ8lMrKpAt.jpg
